what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1597668268714
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1597668268714
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1597668268722
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1597668268722
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1597668268724
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1597668268725
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1597668268727
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1597668268728
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1597668268728
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1597668268728
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1597668268728
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1597668268732
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1597668268732
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1597668268734
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1597668268735
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1597668268735
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1597668268735
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1597668268737
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1597668268738
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1597668268738
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1597668268738
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1597668268738
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1597668268742
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1597668268742
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1597668268743
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1597668268744
os,sysinfo,,,"win32",1597668268745
arch,sysinfo,,,"x86_64",1597668268745
ws,sysinfo,,,"win32",1597668268745
locale,sysinfo,,,"tr_TR",1597668268745
processors,sysinfo,,,"8",1597668268745
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1597668268745
java.runtime.version,sysinfo,,,"1.8.0_261-b12",1597668268745
java.specification.name,sysinfo,,,"Java Platform API Specification",1597668268745
java.specification.vendor,sysinfo,,,"Oracle Corporation",1597668268745
java.specification.version,sysinfo,,,"1.8",1597668268745
java.vendor,sysinfo,,,"Oracle Corporation",1597668268745
java.version,sysinfo,,,"1.8.0_261",1597668268745
java.vm.info,sysinfo,,,"mixed mode",1597668268745
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1597668268745
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1597668268745
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1597668268745
java.vm.specification.version,sysinfo,,,"1.8",1597668268745
java.vm.vendor,sysinfo,,,"Oracle Corporation",1597668268745
java.vm.version,sysinfo,,,"25.261-b12",1597668268745
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1597668269358
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1597668269411
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1597668269439
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1597668269463
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1597668269926
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1597668269930
