what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1597251666663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597251666795
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597251718633
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597251718663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597251718793
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1597251719073
error,log,,,"Error while parsing /Ders32/src/Ders32.cpp.",1597251721063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597251738494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252073060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252074211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252197831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1597252200857
error,log,,,"Error while parsing /Ders32/src/Ders32.cpp.",1597252202110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252205392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252237800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252238804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252240394
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1597252240542
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597252240611
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1597252241275
