what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597681494694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681496498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681496529
error,log,,,"Error while parsing /Ders5 Template/src/Ders5 Template.cpp.",1597681498949
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597681499194
error,log,,,"Error while parsing /Ders4 Try Catch/src/Ders4 Try Catch.cpp.",1597681499458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681540389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681544459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681551699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681587111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597681593540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681692589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681698339
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1597681701929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681705266
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597681737700
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597681737747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681737816
error,log,,,"Error while parsing /Ders7 Template Class 1/src/Ders7 Template Class 1.cpp.",1597681738279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681751248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681818840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597681820396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597681827460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597681829877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597681833476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597681836145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681855141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681855179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681855295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681869099
error,log,,,"Error while parsing /Ders7 Template Class 1/src/Ders7 Template Class 1.cpp.",1597681869488
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597681871087
error,log,,,"Error while parsing /Ders5 Template/src/Ders5 Template.cpp.",1597681871740
error,log,,,"Error while parsing /Ders7 Template Class 1/src/Ders7 Template Class 1.cpp.",1597681871990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1597681872283
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597681872291
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597681872548
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597681873218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681897732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681925655
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597681925740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597681929683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682119016
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1597682120869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682124071
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597682146715
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597682146777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682146862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682147348
error,log,,,"Error while parsing /Ders8 Recursion/src/Ders8 Recursion.cpp.",1597682147417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682189341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597682191029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597682201298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1597682206241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1597682207728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597682210411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597682212621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682226529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682226566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682226651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682227814
error,log,,,"Error while parsing /Ders8 Recursion/src/Ders8 Recursion.cpp.",1597682228166
error,log,,,"Error while parsing /Ders7 Template Class 1/src/Ders7 Template Class 1.cpp.",1597682230362
error,log,,,"Error while parsing /Ders8 Recursion/src/Ders8 Recursion.cpp.",1597682230616
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597682230863
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1597682231312
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597682237259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682251109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682382345
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1597682383178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682385667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682517335
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597682517376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682518435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682522755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682523656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682525018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597682525604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683159472
